,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,hi_mass,asymmetry,mos_name
260,261,483.1736993035641,335.37361736993034,2342.393691110201,470,328,2337,497,344,2349,2441,1723.9481201171875,1723.9481201171875,6.12714147567749,"[492, 337, 2341]",3.744201413600603,195.8343214894049,16,12,208.69082408277967,91.14544074424413,68.35907839872259,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
261,262,476.1377303588749,1287.4180407371484,1778.399612027158,470,1281,1774,483,1295,1784,1031,397.9599609375,397.9599609375,4.907867431640625,"[476, 1285, 1779]",3.039230112947865,196.6797125077516,14,10,100.480767150968,80.09653931944351,57.211812250472136,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
262,263,488.1999284692418,1598.8866237482118,767.8758941344778,472,1592,762,506,1607,775,2796,2176.55322265625,2176.55322265625,5.442231178283691,"[476, 1599, 770]",3.2222743361419512,195.23066610113185,15,13,262.7958525486855,85.18545557568513,73.82739366615829,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
263,264,484.1419320021587,787.3696708041015,1276.3901780895844,473,780,1272,496,795,1282,1853,587.1299438476562,587.1299438476562,4.262357711791992,"[479, 788, 1276]",2.414326301616172,195.7135773919512,15,10,177.77366495940493,85.39616539465273,56.93077492258005,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
264,265,485.2083734359961,1310.3772858517805,1140.3719923002886,473,1302,1135,498,1320,1147,2078,3038.853515625,3038.853515625,9.65977668762207,"[481, 1311, 1141]",2.414326301616172,195.5928398049238,18,12,193.23224452109227,102.412183274988,68.27478538370993,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
265,266,491.3249009448338,255.32977750685765,1020.6391344102408,474,248,1013,508,264,1029,3281,1973.6129150390625,1973.6129150390625,5.628072261810303,"[478, 259, 1023]",2.144738527035268,194.86855097222187,16,16,262.7958525486855,90.69595069174989,90.69595069174989,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
266,267,487.1696726786907,78.86639946559787,416.8804275217101,478,72,412,497,87,423,1497,762.9170532226562,762.9170532226562,4.358945846557617,"[485, 79, 417]",2.838549309228677,195.35138416004048,15,11,146.85650583603015,85.23812877016688,62.507959264543096,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
267,268,495.47051715804736,560.8806186563558,1951.39584340261,478,550,1943,514,570,1963,4138,2689.6806640625,2689.6806640625,6.133387088775635,"[503, 559, 1947]",1.7116584109850344,194.38582189226696,20,20,278.2544321103729,113.08910253612368,113.08910253612368,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
268,269,510.1855992844365,1718.3501788908766,1200.3828264758497,480,1711,1195,541,1727,1206,4472,823.3715209960938,823.3715209960938,3.71462345123291,"[500, 1716, 1204]",2.5452716211499933,192.57651447855324,16,11,471.4866766314652,89.62918836516444,61.62006465473208,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
269,270,494.1980074719801,1450.8605230386052,1674.8779576587797,481,1442,1669,509,1460,1681,2409,2713.75537109375,2713.75537109375,7.607976913452148,"[501, 1452, 1675]",2.2319719612059563,194.50649440398456,18,12,216.42011386362336,101.84337408743345,67.89557927792568,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
270,271,499.1503336845802,1098.883737267299,2072.855286266245,482,1092,2069,518,1107,2078,2847,435.719970703125,435.719970703125,3.5363662242889404,"[495, 1103, 2071]",2.1251772410210283,193.9031968865089,15,9,278.2544321103729,84.60623781205895,50.76374062543247,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
271,272,489.1746031746032,1374.8473748473748,1758.8815628815628,484,1368,1754,495,1383,1764,819,322.7157592773437,322.7157592773437,5.373689651489258,"[488, 1375, 1759]",2.66714655340916,195.1099545505431,15,10,85.02218758928062,85.13278522099394,56.755188146331456,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
272,273,505.13896848137534,80.3567335243553,1434.3930276981853,493,73,1430,519,89,1440,2094,783.2920532226562,783.2920532226562,4.159955024719238,"[514, 81, 1436]",2.308359780841678,193.17945444337747,16,10,200.961534301936,89.90980939429899,56.19362839890034,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
273,274,505.1811377245509,1625.379241516966,70.3812375249501,493,1618,66,518,1634,76,2004,602.3107299804688,602.3107299804688,4.229486465454102,"[498, 1628, 70]",2.7088653089595143,193.17945444337747,16,10,193.23224452109227,89.90980939429899,56.19362839890034,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
274,275,507.1661312528683,1259.396512161542,1301.3786140431391,494,1253,1297,521,1267,1307,2179,417.083984375,417.083984375,3.978913307189941,"[499, 1266, 1303]",2.5334642699586825,192.93825896298333,14,10,208.69082408277967,78.57285659111639,56.12346747399342,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
275,276,497.2103174603175,1262.8313492063492,2006.90873015873,494,1256,2002,501,1271,2012,504,344.739013671875,344.739013671875,7.527011394500732,"[497, 1263, 2007]",2.5849760701700832,194.1444963822173,15,10,54.10502846590584,84.71152458837643,56.47434773448796,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
276,277,515.1896978702327,1693.3997028231795,1831.3791480931156,494,1680,1824,537,1708,1840,4038,12859.2470703125,12859.2470703125,17.89516258239746,"[500, 1698, 1829]",2.1912635783707635,191.9737369325915,28,16,332.3594605762788,156.36014841190868,89.34864292920831,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
277,278,504.2491610738255,298.8531879194631,843.8674496644295,496,293,839,515,306,850,1192,725.0509033203125,725.0509033203125,4.485823631286621,"[497, 300, 843]",1.9385104083138551,193.30006193238293,13,11,146.85650583603015,73.09732662891365,61.85158323323828,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
278,279,508.1345029239766,1406.3823661718395,140.3765182186235,496,1398,136,521,1415,146,2223,1271.126953125,1271.126953125,5.322790145874023,"[517, 1404, 140]",1.6898299700509096,192.8176709705438,17,10,193.23224452109227,95.35026782291852,56.08838984704784,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
279,280,511.1949152542373,874.3734110169491,2317.3495762711864,500,867,2313,523,883,2323,1888,751.9818725585938,751.9818725585938,5.468206882476807,"[517, 872, 2316]",2.0375654442036417,192.4559459779524,16,10,177.77366495940493,89.57307323149655,55.983168306409134,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
280,281,515.1494013534617,332.39562727745965,1608.3586673607497,504,326,1604,528,340,1614,1921,257.1007995605469,257.1007995605469,4.308465480804443,"[509, 333, 1607]",2.196725195929753,191.9737369325915,14,10,185.50295474024855,78.18006124000104,55.84289937365085,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
281,282,510.25752508361205,800.5451505016722,410.69565217391306,506,797,408,517,806,414,299,122.70610809326172,122.70610809326172,4.078335762023926,"[511, 804, 411]",2.8247711344215314,192.57651447855324,9,6,85.02218758928062,50.41641596688544,33.610943551320304,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
282,283,519.1663763066202,1656.8632404181185,1782.8706445993032,506,1649,1778,534,1665,1789,2296,1027.703857421875,1027.703857421875,4.258989334106445,"[526, 1656, 1782]",2.478266384484291,191.49163179330603,16,11,216.42011386362336,89.12426098700818,61.27292709546767,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
283,284,517.1805157593124,1385.371776504298,459.3875358166189,509,1378,455,526,1394,465,1396,664.3811645507812,664.3811645507812,4.112585067749023,"[518, 1385, 460]",2.122688257363207,191.73267137678872,16,10,131.39792627434275,89.23644591407432,55.77277624227756,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
284,285,526.180811808118,910.8846863468634,2003.8602398523983,513,904,1999,540,919,2010,2168,869.1065673828125,869.1065673828125,3.804819345474243,"[519, 910, 2004]",3.120540681688229,190.648197722553,15,11,208.69082408277967,83.18597637353871,61.00304755116014,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
285,286,522.2088258471238,590.8668242710796,1257.8857368006304,515,584,1254,531,599,1263,1269,242.14794921875,242.14794921875,3.8606162071228023,"[521, 591, 1256]",2.4358725539225,191.1301211070028,15,9,123.66863649349908,83.39625513699723,50.03775104988198,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
286,287,530.2366694011484,1280.8441345365054,1646.8543888433142,516,1274,1642,546,1289,1653,2438,1010.1353759765624,1010.1353759765624,3.835920572280884,"[542, 1284, 1646]",2.3304556780367074,190.1663781518669,15,11,231.8786934253108,82.97574290738379,60.84887634716892,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
287,288,530.1883584041857,461.8796599084369,532.8776978417267,521,455,528,540,470,539,1529,1047.792236328125,1047.792236328125,5.493273735046387,"[526, 461, 532]",2.3888737641265445,190.1663781518669,15,11,146.85650583603015,82.97574290738379,60.84887634716892,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
288,289,534.6164199192463,783.3028263795424,560.8963660834455,522,775,556,551,792,567,2229,1562.84716796875,1562.84716796875,5.417263507843018,"[543, 785, 560]",2.908620316796567,189.6846623614013,17,11,224.14940364446707,93.8009637136552,60.6947383504663,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
289,290,531.2040736388562,1053.8785742264004,846.8969839404622,525,1042,837,539,1066,858,2553,7472.580078125,7472.580078125,15.133584976196287,"[534, 1051, 848]",1.8190378690724325,190.04593947616436,24,21,108.21005693181168,132.67711972205785,116.09247533632563,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
290,291,533.1990456714383,1565.8882072256306,889.8834355828221,525,1559,885,543,1574,896,1467,856.5471801757812,856.5471801757812,4.430593967437744,"[536, 1566, 890]",2.981793824297821,189.805081581456,15,11,139.12721605518644,82.81809752531842,60.73326973704546,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
291,292,542.1848739495798,1528.3786764705883,139.38025210084032,531,1521,135,554,1537,145,1904,690.5062255859375,690.5062255859375,3.929739236831665,"[535, 1528, 139]",2.63477168942353,188.72154198704487,16,10,177.77366495940493,87.83500252417804,54.896874162132335,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
292,293,541.2835249042146,1195.3532567049808,887.6750957854406,532,1189,883,551,1203,893,1305,735.468994140625,735.468994140625,3.9825828075408936,"[536, 1195, 887]",2.3199777811727635,188.8419093484129,14,10,146.85650583603015,76.9046447364916,54.9318876100974,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
293,294,543.6573780873971,1270.1209626345787,1340.5028499050031,532,1263,1333,556,1279,1347,1579,732.6577758789062,732.6577758789062,3.95087194442749,"[540, 1271, 1341]",2.4982622538745782,188.6011811056572,16,14,185.50295474024855,87.77898402088908,76.8066097184649,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
294,295,544.1229357798165,409.8697247706422,1006.2183486238532,533,404,1002,556,416,1011,1090,715.6541137695312,715.6541137695312,4.333356857299805,"[536, 411, 1006]",1.5152646289478258,188.48082670372585,12,9,177.77366495940493,65.79222432158356,49.344167364373824,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
295,296,544.7143928035982,588.7308845577211,923.6116941529236,535,581,919,555,597,929,1334,897.78125,897.78125,5.698913097381592,"[549, 588, 925]",2.854482084556917,188.48082670372585,16,10,154.58579561687384,87.72296853327633,54.82685292089971,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
296,297,546.2194280078895,316.4275147928994,1085.2426035502958,536,308,1078,556,325,1092,2028,1134.60107421875,1134.60107421875,4.5637969970703125,"[542, 317, 1084]",1.7937430656643667,188.2401373361427,17,14,154.58579561687384,93.08663163329128,76.6595769812688,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
297,298,544.1802679658953,691.3922046285019,1163.3690621193666,539,684,1159,550,699,1169,821,327.32525634765625,327.32525634765625,5.67615270614624,"[544, 691, 1163]",2.0749481893542754,188.48082670372585,15,10,85.02218758928062,82.24028228086634,54.82685292089971,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
298,299,546.2002002002002,1415.3813813813813,181.35935935935936,540,1408,177,553,1423,187,999,514.630615234375,514.630615234375,3.909588575363159,"[548, 1416, 180]",2.100885563651331,188.2401373361427,15,10,100.480767150968,82.13526172318834,54.75683921824948,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
299,300,553.1815107102593,1220.881059751973,297.8416009019166,544,1213,293,564,1230,304,1774,1752.940185546875,1752.940185546875,6.22607421875,"[557, 1219, 298]",1.582773431268897,187.39792857560363,17,11,154.58579561687384,92.67015097321486,59.96303602367657,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
300,301,558.2352138307552,767.9040036396724,125.8835304822566,545,760,120,572,776,132,2198,1748.5975341796875,1748.5975341796875,6.50808572769165,"[554, 767, 126]",2.555091327334203,186.79654512678755,16,12,208.69082408277967,86.93906821641713,65.20429910251168,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
301,302,557.7154370737755,578.7179169249845,173.2510849349039,546,572,167,573,586,179,1613,872.2444458007812,872.2444458007812,3.2374379634857178,"[549, 577, 170]",1.318477505711376,186.91680887123127,14,12,208.69082408277967,76.12066003314618,65.24627907145907,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
302,303,561.1792054099747,770.8770076077768,285.8858833474218,547,764,281,577,779,292,2366,959.9490966796876,959.9490966796876,6.627073287963867,"[551, 770, 286]",2.5984949371767327,186.43579272105595,15,11,231.8786934253108,81.34796779482525,59.65517463297482,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
303,304,561.2038425492034,359.85051546391753,247.8626991565136,548,353,244,575,368,253,2134,300.0606384277344,300.0606384277344,3.2446627616882324,"[550, 359, 248]",2.7522942411968963,186.43579272105595,15,9,208.69082408277967,81.34796779482525,48.808778694494336,data/training/TargetBoth/mask_1245mosE.fits,,,1245mosE
304,305,558.1939058171745,532.8236380424746,1494.8587257617728,553,525,1489,565,541,1501,1083,1434.69873046875,1434.69873046875,9.13621425628662,"[558, 533, 1495]",2.402188246990019,186.79654512678755,16,12,92.75147737012428,86.93906821641713,65.20429910251168,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
305,306,561.1766381766382,1456.8703703703704,1418.895299145299,553,1450,1415,571,1465,1424,1404,325.0860290527344,325.0860290527344,3.731409788131714,"[559, 1453, 1416]",2.9729973016229367,186.43579272105595,15,9,139.12721605518644,81.34796779482525,48.808778694494336,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
306,307,563.2121006118286,619.842284160435,1730.8912304554724,554,613,1727,573,628,1736,1471,312.6708984375,312.6708984375,3.3383233547210693,"[563, 620, 1732]",2.9245535295168925,186.19532346834447,15,9,146.85650583603015,81.24304328038673,48.74582398838816,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
307,308,561.2230835486649,803.8906115417743,1590.8561584840654,554,797,1586,569,812,1597,1161,615.5792236328125,615.5792236328125,4.694347858428955,"[564, 804, 1590]",2.8717579841582737,186.43579272105595,15,11,115.93934671265538,81.34796779482525,59.65517463297482,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
308,309,575.6394110275689,964.3577694235588,704.3765664160401,556,957,699,597,973,711,3192,1226.455078125,1226.455078125,4.046090602874756,"[593, 966, 706]",2.300200906233446,184.7530512022401,16,12,316.9008810145914,85.98798286531773,64.4909851117207,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
309,310,572.7502710516806,1160.3736899168775,199.38670039754248,556,1154,195,591,1168,205,2767,307.687255859375,307.687255859375,3.377717971801758,"[561, 1160, 199]",2.288327713210789,185.1135319865354,14,10,270.5251423295292,75.38628719897194,53.8473465412353,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
310,311,565.2479935794543,341.86918138041733,479.8884430176565,557,335,476,574,350,485,1246,362.9368896484375,362.9368896484375,3.105983257293701,"[560, 345, 479]",2.400406305202761,185.9548800916483,15,9,131.39792627434275,81.1381300564908,48.68287605660728,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
311,312,557.5,1272.0,1340.0,557,1272,1340,559,1273,1341,2,0.4707515239715576,0.4707515239715576,0.3149132430553436,"[558, 1272, 1340]",,186.91680887123127,1,1,15.458579561687383,5.437189703320119,5.437189703320119,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
312,313,575.6987447698745,1511.3324457968808,711.3685812095854,559,1505,707,593,1519,717,2629,351.4434814453125,351.4434814453125,3.704606771469116,"[562, 1514, 710]",2.738876990616185,184.7530512022401,14,10,262.7958525486855,75.23948373386074,53.74248692613803,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
313,314,571.3835091083413,1287.2205177372962,1215.5254074784275,560,1281,1210,587,1295,1221,1043,788.6740112304688,788.6740112304688,5.21331787109375,"[583, 1288, 1213]",1.772598678370309,185.2337051758864,14,11,208.69082408277967,75.43522695215373,59.27053420859822,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
314,315,567.7019607843138,1346.3913725490197,585.3694117647059,560,1340,581,576,1354,591,1275,160.4004669189453,160.4004669189453,4.140999794006348,"[566, 1340, 584]",2.692346722193365,185.7144625867899,14,10,123.66863649349908,75.63101229459991,54.02215017623639,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
